est_e,est_s,log_likelihood,log_likelihood_null,mmpp
7.910116844695848e-05,1.0,-69.58281726895935,-69.58281727860094,0.9999999999999487
7.20485286780234e-05,1.0,-139.0429118373062,-139.04291183794274,1.0
2.2987340876254027e-05,1.0,-55.00743804917459,-55.007438043255355,1.0
9.321748624472137e-05,1.0,-114.30822320158175,-114.30822320170799,0.9999999999999784
2.3318664185757753e-05,1.0,-56.02890809510206,-56.02890809105169,1.0
4.567592483588566e-05,1.0,-74.44665604241041,-74.44665606543745,0.9999990202287738
8.290490366964173e-05,1.0,-115.59302491197445,-115.59302491400379,1.0
1.2498225741851337e-05,1.0,-52.65263156679402,-52.652631517841066,0.9999999999670609
4.8936548333409095e-05,1.0,-74.03266494283037,-74.03266495100785,0.998058813470523
3.4881489279435964e-05,1.0,-55.664490923372625,-55.664490924853204,1.0
5.6996814563055144e-05,1.0,-76.9439060791507,-76.94390609829007,0.9999997479379634
1e-08,1.0,-59.80338377045851,-59.80338377045851,1.0
6.738767345470415e-05,1.0,-79.78434889286984,-79.78434889288039,1.0
5.6753005126366484e-05,1.0,-78.29508945910426,-78.2950894780324,0.9999994158321858
4.4878739342540145e-05,1.0,-49.63988256711354,-49.639882590578175,0.9999999999980888
3.4659811131631956e-05,1.0,-54.078245373082865,-54.0782453746613,0.996202882770406
4.558895412655764e-05,1.0,-62.97309132039992,-62.973091363687416,0.9999973578646397
2.2794691397032568e-05,1.0,-46.52631271900427,-46.52631271156028,0.9999999990304181
2.4953775783038663e-05,1.0,-59.50360312379463,-59.503603127069105,0.9999996632537297
3.873036604083074e-05,1.0,-77.6165187174853,-77.61651871815067,0.9999999941364434
4.6037548211158835e-05,1.0,-89.35737367546702,-89.35737369741732,1.0
4.593253232866255e-05,1.0,-86.04733559510228,-86.04733561737469,1.0
1.1362845880873693e-05,1.0,-25.879930938906135,-25.879931035229102,1.0
5.277805039702071e-05,1.0,-114.4267978617527,-114.42679786183815,0.9999999999979212
8.989697026244517e-05,1.0,-107.30533772273816,-107.30533772363636,1.0
5.67626231192904e-05,1.0,-81.66464233307151,-81.66464235203998,1.0
2.406482021028053e-05,1.0,-57.76221863017416,-57.76221858865031,1.0
4.6386208162073387e-05,1.0,-100.55566217117051,-100.55566219141534,1.0
5.631052474576602e-05,1.0,-102.42770721968228,-102.4277072381577,1.0
4.736287799398515e-05,1.0,-64.75470853976077,-64.75470855510122,0.9999798320333916
6.956601516406525e-05,1.0,-141.91985282112742,-141.91985282144384,1.0
0.00010302120228823948,1.0,-123.09895615092061,-123.09895615086977,1.0
4.557328215637938e-05,1.0,-91.37183807139732,-91.37183811498865,1.0
5.787865286906514e-05,1.0,-59.09828024741322,-59.098280247435305,1.0
2.2709620172435713e-05,1.0,-30.535835197090208,-30.535835188965617,0.9907010279318006
5.766105100730948e-05,1.0,-91.78695248313396,-91.78695250189183,0.9999999676681828
5.9738685923855586e-05,1.0,-85.48203102595923,-85.4820310292319,0.9999999961061313
6.817951338935125e-05,1.0,-120.86806269974038,-120.86806269976046,0.9999999999975452
3.406595780417422e-05,1.0,-63.690846862597375,-63.69084686418747,0.9999999999999999
2.723439034267623e-05,1.0,-63.816357115872016,-63.816357119658754,0.9999999999463235
6.798946501380776e-05,1.0,-99.4505730649763,-99.45057306508971,1.0
8.205529932125024e-05,1.0,-93.81508502206775,-93.81508502230193,0.9999430750999583
4.4898309276928255e-05,1.0,-61.183056259073815,-61.183056282638326,1.0
6.19194093260209e-05,1.0,-83.16810789115615,-83.16810789196118,0.9999912713138417
5.63265802949116e-05,1.0,-70.63648086233668,-70.63648088024348,1.0
3.402160044096669e-05,1.0,-63.55910596403951,-63.5591059639178,1.0
7.042246909472931e-05,1.0,-83.89515213694793,-83.89515213724712,0.9999999999999999
2.3590830523327932e-05,1.0,-36.201830742386484,-36.20183074239998,0.9999189722877547
1e-08,1.0,-18.448132584349167,-18.448132584349167,1.0
4.5151402052836196e-05,1.0,-65.30431426461888,-65.30431428874975,1.0
3.70279210061941e-05,0.999965319077153,-122.34030958866666,-122.87500639687073,0.9639505532600048
4.481405895355358e-05,1.0,-55.12309573978916,-55.123095762930895,1.0
5.8205226712208606e-05,1.0,-125.51189863612244,-125.51189865414842,1.0
2.3195833097811983e-05,1.0,-48.12532496377851,-48.12532495929721,0.9999999951922819
4.7100541792665405e-05,1.0,-68.32813957318373,-68.32813958969925,1.0
3.375590023117306e-05,1.0,-74.40933695916816,-74.40933696077323,1.0
8.132785643268249e-05,1.0,-103.99663247342072,-103.99663248481602,0.9999999963325606
3.4945292556822096e-05,1.0,-51.483182752502614,-51.4831827524176,1.0
1.1297566261966723e-05,1.0,-35.86750505894187,-35.86750515646945,0.9999999999599376
4.228320118277713e-05,0.9999885735344562,-70.57854398923259,-70.62588654874187,0.9758050092463367
6.733565203256229e-05,1.0,-73.74555107929845,-73.74555107951666,1.0
6.006624609790347e-05,1.0,-103.37990516512966,-103.37990516513143,1.0
1.2471201944078193e-05,1.0,-58.82405691208309,-58.824056857161594,0.9999999995057158
1.1808064516950413e-05,1.0,-54.15222311288425,-54.15222311857743,1.0
7.377643008797151e-05,1.0,-342.2297263333546,-342.2297263333172,1.0
6.645731436898698e-05,1.0,-93.56305911234183,-93.56305911236882,0.9999792108127594
3.466326292804856e-05,1.0,-59.24149640695861,-59.24149640845749,1.0
3.7726278528737615e-05,1.0,-94.0634321433051,-94.06343214556793,0.9999999966607375
4.489869917229297e-05,1.0,-54.71167675536808,-54.71167677889816,0.999986288687726
8.254691865217606e-05,1.0,-119.68051095795369,-119.68051096045251,1.0
4.495640479711286e-05,1.0,-57.30261037910731,-57.302610402848,1.0
4.798910340305834e-05,1.0,-85.3823957583712,-85.38239577111885,1.0
7.215869527429968e-05,0.9999271238305119,-123.43784297064025,-131.83547912810977,0.8493462588368519
2.2660010850728166e-05,1.0,-42.59447552315981,-42.59447551463592,0.9999353267324342
3.384636884443462e-05,1.0,-47.30246427584501,-47.30246427741225,0.996941696940064
3.443893332376171e-05,1.0,-42.822486372242096,-42.82248637375658,0.9999999999999022
4.1045201312490255e-05,1.0,-79.6732486544878,-79.673248673685,0.9999999396417575
2.3431080185857662e-05,1.0,-60.71090261135175,-60.71090261144323,0.9999999999575239
5.6717671873438937e-05,1.0,-77.9158839847585,-77.91588400363393,0.9999952852477915
4.510450052848234e-05,1.0,-61.983452089038956,-61.98345211315503,0.9999991059891051
7.937588847716289e-05,1.0,-104.13678526096733,-104.13678527128302,1.0
4.4939405032266845e-05,1.0,-54.37906443738992,-54.37906446107307,1.0
7.89584911765302e-05,1.0,-90.22159869062976,-90.22159870242338,0.9999999999999996
6.856044570553159e-05,1.0,-92.74812912979523,-92.74812912991943,1.0
3.4393550111434007e-05,1.0,-78.5204482839481,-78.52044828550326,1.0
8.078837665458873e-05,0.9999621625681749,-105.90346308231406,-109.758354182991,0.9600664274149967
4.8463067103027636e-05,1.0,-63.55789555185403,-63.55789555209245,0.9999999999999999
6.785795420942728e-05,1.0,-124.08350132687409,-124.08350132697596,1.0
8.170392659873031e-05,1.0,-108.82597127097245,-108.8259712747136,1.0
4.5062331811791174e-05,1.0,-56.93529998431266,-56.935300008432236,0.9999999999999999
5.7206806963784945e-05,1.0,-101.2149816084038,-101.21498162752407,1.0
3.366996787189847e-05,0.9999496655658631,-45.09997318781824,-47.25146085122175,0.7518625345700407
9.021152111527754e-05,1.0,-108.4700101280092,-108.47001012840981,0.9999999988258347
7.274326236420526e-05,1.0,-95.80011349584946,-95.80011349586012,0.999999999999924
8.394945089440988e-05,1.0,-135.38963571940022,-135.38963572030232,1.0
5.9049941486320034e-05,1.0,-101.66534153188351,-101.66534154599566,1.0
4.2559924855446015e-05,1.0,-88.02417298444283,-88.02417300342505,0.9996132129383657
2.2747909583770636e-05,1.0,-63.962475752949295,-63.96247574513182,1.0
6.741645448398044e-05,1.0,-82.9250176676077,-82.92501766781928,1.0
3.409061366588264e-05,1.0,-42.90430639407214,-42.9043063939076,0.9999999999999999
